Episode;SurvivalTime;TotalReward;Died;DamageEvents;DamageTaken;ShotsFired;Kills;HealthPickups;AmmoPickups;TimeToFirstHit;MaxAlerted;DashesUsed
352;85.9;14.01;1;10;200;18;14;7;4;22.1;5;4
353;75.0;15.01;1;9;180;22;19;5;5;23.2;3;2
354;53.5;6.43;1;8;160;12;11;3;4;28.1;4;3
355;120.1;35.04;0;17;340;25;19;11;7;14.7;7;9
356;120.0;38.85;0;5;100;33;28;4;12;25.9;4;1
357;74.3;16.01;1;10;190;21;20;3;8;17.2;4;3
358;45.9;3.15;1;5;100;12;9;1;6;35.1;5;1
359;77.5;11.99;1;11;220;17;13;5;5;19.3;7;4
360;43.3;1.45;1;5;100;8;7;3;2;21.0;4;3
361;87.9;16.64;1;7;130;22;19;4;6;47.7;4;1
362;120.1;36.29;0;11;220;25;23;8;9;18.5;7;9
363;92.5;18.92;1;8;160;23;21;4;9;19.6;4;3
364;78.1;14.43;1;10;190;18;18;3;6;16.0;5;3
365;120.1;38.86;0;15;300;32;27;12;9;24.8;6;9
366;109.6;22.41;1;10;190;23;22;3;8;18.5;6;6
367;120.0;34.04;0;6;120;23;22;2;7;14.0;6;9
368;82.6;13.62;1;8;160;17;15;4;5;25.6;5;3
369;59.2;7.75;1;5;100;15;14;1;3;44.1;4;2
370;81.8;12.71;1;9;180;16;13;4;3;18.5;6;5
371;75.5;15.22;1;8;160;19;19;3;7;19.9;5;3
372;40.1;1.34;1;6;120;8;8;2;1;18.5;4;1
373;79.6;15.98;1;12;240;20;18;7;5;8.7;8;7
374;120.1;36.80;0;10;200;29;24;9;9;42.4;7;7
375;120.1;30.53;0;7;140;17;15;6;3;35.8;7;8
376;78.7;15.02;1;8;160;19;18;4;6;21.8;4;5
377;120.1;37.19;0;11;220;29;24;8;8;20.1;6;9
378;44.3;0.35;1;5;100;6;6;1;4;35.4;4;1
379;63.1;8.94;1;7;130;15;13;1;6;16.9;4;4
380;21.5;-3.75;1;5;100;6;5;2;0;9.9;4;2
381;73.7;12.22;1;10;190;17;15;6;4;34.8;4;5
382;102.8;18.31;1;10;190;22;16;6;6;33.8;8;9
383;92.1;14.61;1;10;190;14;13;4;4;21.1;5;8
384;68.8;12.12;1;10;190;20;16;5;5;13.7;4;6
385;82.3;13.92;1;8;160;17;16;4;4;14.8;4;7
386;120.0;35.72;0;9;180;27;23;7;7;39.3;4;5
387;61.7;6.72;1;8;160;11;10;4;2;19.7;5;3
388;56.2;3.82;1;8;160;10;6;5;1;18.5;5;3
389;112.7;22.28;1;15;290;20;19;11;5;31.3;4;8
390;51.0;6.04;1;8;150;14;12;4;4;23.1;4;3
391;63.1;9.35;1;5;100;17;15;0;4;24.5;5;1
392;73.9;10.69;1;11;220;12;12;4;4;25.3;4;5
393;95.7;21.40;1;10;200;26;23;7;6;34.9;7;6
394;77.2;13.64;1;7;130;18;16;4;6;37.9;4;3
395;76.0;14.64;1;7;130;21;19;3;6;29.1;4;6
396;40.1;0.65;1;5;100;9;6;2;3;20.7;5;2
397;94.2;17.90;1;11;210;21;19;6;6;20.2;5;7
398;91.3;16.61;1;9;180;23;17;4;7;37.4;7;7
399;84.1;15.80;1;10;200;20;18;5;6;19.5;4;7
400;41.9;1.65;1;5;100;10;8;3;2;31.1;5;3
401;99.1;23.22;1;8;160;30;25;3;10;26.7;6;6
402;61.3;7.54;1;7;130;14;12;2;3;29.4;5;3
403;94.0;19.21;1;10;190;23;20;5;9;40.8;6;5
404;74.2;14.30;1;10;200;20;17;5;7;17.8;4;2
405;93.8;19.81;1;9;180;25;21;5;9;18.8;5;2
406;103.8;23.89;1;12;230;29;24;6;11;13.3;5;3
407;79.7;10.59;1;11;220;13;10;8;3;32.3;4;7
408;84.4;16.94;1;7;130;22;20;4;9;48.4;4;3
409;78.9;11.91;1;11;210;15;13;6;3;16.7;7;5
410;94.8;22.03;1;7;140;26;25;2;10;39.4;5;5
411;92.6;17.74;1;8;150;21;19;5;7;49.5;4;2
412;93.4;20.94;1;7;130;27;24;2;10;24.4;4;3
413;112.6;25.22;1;8;160;29;26;5;9;44.1;6;3
414;112.8;25.03;1;8;150;29;25;5;9;34.4;4;5
415;99.6;21.29;1;11;220;24;21;8;8;48.8;6;4
